"SurveyID" "SiteLongitude" "SiteLatitude" "SiteCode" "PC1_imputation" "PC2_imputation" "PC3_imputation"
"1633" 912342127 -141.00187 -18.06747 "FP32" 0.409432917443332 -0.0775219204068235 0.0868349141672952
"1634" 912342128 -141.00571 -18.07502 "FP33" -0.0235845418068301 0.123966803890741 -0.558676487583368
"1635" 912342129 -143.560571 -16.616143 "FP34" 0.273935647189925 -0.0359180013663145 0.181078583683142
"1636" 912342130 -143.56037 -16.61599 "FP35" 0.691535275352698 -0.0833888945411101 0.468995782114874
"1637" 912342131 -143.958583 -16.4503833 "FP38" -0.283746474761611 0.105751025169463 -0.398536422949518
"1638" 912342132 -143.96499 -16.44199 "FP39" 0.46405721360096 0.131227430414385 0.202522149162468
"1639" 912342133 -144.657967 -16.85665 "FP40" 0.514881318949194 0.172247687956951 0.315517311092165
"1640" 912342134 -144.6562167 -16.857283 "FP41" 0.54201133572171 0.20039968843835 0.236675464907978
"1641" 912342135 -144.685833 -16.8509833 "FP42" 0.587844855237635 0.182023544863013 0.184766027655759
"1642" 912342136 -144.68697 -16.84849 "FP43" 0.465319307888816 0.0871474290624384 0.108366405926831
"1643" 912342137 -144.8958 -16.848925 "FP44" 0.206941216944593 0.0296706738165591 -0.420950393334421
"1644" 912342138 -144.69469 -16.83877 "FP45" 0.425509813336787 -0.114706151004813 0.27586962105108
"1645" 912342139 -145.36034 -16.70424 "FP48" 0.327402625392852 -0.193916849745137 0.0593342872600534
"1646" 912342140 -145.36034 -16.70424 "FP48" 0.442472635594827 0.252975148867651 -0.202725872029752
"1647" 912342141 -145.46147 -16.50639 "FP49" 0.272159180272734 0.335503706024627 -0.148962832904252
"1648" 912342142 -145.45592 -16.5169 "FP50" 0.188308398123527 -0.148836255627846 0.2054288577609
"1649" 912342143 -145.462033 -16.515033 "FP51" 0.41463968105208 0.241043318511754 0.373106797048166
"1650" 912342144 -145.69262 -16.07974 "FP52" 0.203933291353573 0.398181616150618 -0.306302251755258
"1651" 912342145 -145.69262 -16.07974 "FP52" 0.128405590579936 0.296506730189741 -0.432241468365026
"1652" 912342146 -145.70184 -16.07705 "FP53" -0.334972709598932 0.194078292679569 -0.386911914386114
"1653" 912342147 -145.70228 -16.07184 "FP54" 0.113664456079826 0.204715103650738 0.15634911205036
"1654" 912342148 -145.70228 -16.07184 "FP54" 0.348817739392995 0.524244902040461 0.171339191778379
"1655" 912342149 -145.70985 -16.07667 "FP55" 0.486739686892273 -0.0589945829868222 0.0531116553773945
"1656" 912342150 -145.91479 -15.9408 "FP56" 0.00343377667882397 -0.0465846098934922 -0.375499797871207
"1657" 912342151 -145.88571 -15.92323 "FP57" 0.424082943079621 -0.323271243752052 0.351408841498379
"1658" 912342152 -145.88106 -15.94692 "FP58" -0.437331471823384 0.0577189452316895 -0.302924030609816
"1659" 912342153 -146.15323 -15.79749 "FP59" 0.13672430590927 0.102857503249538 0.140753801578359
"1660" 912342154 -146.1410583 -15.78889 "FP60" 0.681732058232058 -0.239893843255162 0.415400482955669
"1661" 912342155 -146.24266 -15.55977 "FP61" -0.036455710825476 0.194497924723409 -0.415746374111289
"1662" 912342156 -146.24031 -15.55443 "FP62" 0.0649017257882838 -0.00745657961669812 -0.0702990934173992
"1663" 912342158 -134.9196 -23.13814 "FP63" 0.300382253129766 0.344253170605693 -0.0770788813146243
"1664" 912342159 -134.90519 -23.12841 "FP64" -0.061734180166466 0.383913721787162 0.12101259877637
"1665" 912342160 -134.90345 -23.128417 "FP65" -0.0201858226097736 0.29078395953681 0.386054031816
"1666" 912342163 -134.8743 -23.10007 "FP66" 0.327575735796388 0.563219692028765 0.394229549551287
"1667" 912342165 -134.86613 -23.10112 "FP67" -0.00428238813607946 0.456443934192454 0.270232016081424
"1668" 912342166 -134.86741 -23.09825 "FP68" 0.299270358715084 -0.0147536178391808 0.378504413583488
"1669" 912342167 -135.04515 -23.16863 "FP69" -0.220961937623016 -0.339776092889765 0.124780036698871
"1670" 912342168 -134.867059 -23.101892 "FP70" -0.319081380598772 0.0164842247793536 -0.0736246215322047
"1671" 912342169 -90.30595 -0.75988 "GAL1" -0.793692877793191 -0.030448433945617 -0.0507856204084803
"1672" 912342173 -81.604326 4.004657 "ETP160" 0.457313022920988 -0.368983851989154 0.167189104925208
"1673" 912342174 -81.604326 4.004657 "ETP160" 0.683894674631203 -0.344014054593686 0.227250288233636
"1674" 912342175 -81.610646 4.003676 "ETP161" 0.579001987101997 -0.280087218500241 0.322625564422921
"1675" 912342176 -81.611326 4.001618 "ETP179" 0.512636516742559 -0.794793063514926 0.227561161955893
"1676" 912342177 -81.611326 4.001618 "ETP179" 0.596048136691942 -0.514149310448661 0.21394891873951
"1677" 912342178 -81.614356 3.9997666 "ETP180" 0.488363474639136 -0.747244698965729 0.0369975065717208
"1678" 912342179 -81.614356 3.9997666 "ETP180" 0.444378895502663 -0.717357016701455 0.0827939382964399
"1679" 912342180 -81.606025 4.00831 "ETP192" 0.647895648990094 -0.392380368064325 0.252223945640968
"1680" 912342181 -81.606025 4.00831 "ETP192" 0.385698797846006 -0.866733880979722 -0.188695132942973
"1681" 912342182 -81.60784 4.00039 "MPL6" 0.520989773262313 -0.808082085802353 0.342242802548072
"1682" 912342183 -81.61169 3.99869 "MPL7" 0.5593786709764 -0.682161856257149 0.208345680680961
"1683" 912342184 -81.60432 4.00738 "MPL8" 0.493734896629401 -0.243859597575593 0.222403963737545
"1684" 912342185 -124.80179 -24.68358 "PIT1" 0.561084822698568 -0.290871348438553 0.410509268317253
"1685" 912342186 -124.80179 -24.68358 "PIT1" 0.637971659200243 -0.507077095848174 0.233580044623103
"1686" 912342187 -124.80243 -24.66426 "PIT2" 0.521682629045339 -0.457817974049786 0.369406078664729
"1687" 912342189 -128.349 -24.349 "PIT3" 0.194811898623069 -0.48761680525575 0.341795775726811
"1688" 912342190 -128.35643 -24.36073 "PIT4" 0.197739792307719 -0.422798434763916 0.298371982741068
"1689" 912342191 -128.3449 -24.3374 "PIT5" 0.47062456118658 -0.715061314075663 0.293914903950471
"1690" 912342205 -85.78568333 11.11445 "NIC3" -0.269420479625007 -0.316585792590401 -0.151160622139787
"1691" 912342206 -85.79685 11.12183333 "NIC4" -0.210114122058534 -0.0694986576931647 0.0606072265290699
"1692" 912342207 -85.80593333 11.13161667 "NIC5" -0.22974694651081 -0.273131610583445 0.112827704234301
"1693" 912342208 -85.80593333 11.13161667 "NIC5" -0.22974694651081 -0.273131610583445 0.112827704234301
"1694" 912342209 -85.79685 11.12183333 "NIC4" -0.210114122058534 -0.0694986576931647 0.0606072265290699
"1695" 912342210 -85.83931667 11.18911667 "NIC7" -0.8343374172761 -0.00151288854968462 0.111151736969703
"1696" 912342211 -85.83931667 11.18911667 "NIC7" -0.152899510972363 -0.646958294599507 -0.00914516749417062
"1697" 912342212 -85.8922 11.26068333 "NIC11" -0.924464483703955 0.0831412590523978 -0.0391709035959083
"1698" 912342213 -85.8922 11.26068333 "NIC11" -0.636030529248331 0.0249677854975062 -0.275149676020997
"1699" 912342214 -85.85401667 11.22128333 "NIC9" -0.635033103569938 -0.171798491229604 -0.0871821392376598
"1700" 912342215 -85.86903333 11.23401667 "NIC10" -0.443692096258049 -0.291440891510711 -0.160311215103191
"1701" 912342216 -85.86903333 11.23401667 "NIC10" -0.239731610778236 -0.45679369181836 -0.198767699036141
"1702" 912342217 -85.90358333 11.27203333 "NIC12" -0.669651694482256 -0.190355361107044 -0.0211211797736588
"1703" 912342218 -85.90358333 11.27203333 "NIC12" -0.654282352701939 -0.238884318630094 -0.0435151910129025
"1704" 912342219 -85.90665 11.28158333 "NIC13" -0.941359969101068 0.0820205514958709 -0.0204852355108062
"1705" 912342220 -85.90665 11.28158333 "NIC13" -0.428133889328121 -0.343241968633169 0.0974192883898955
"1706" 912342221 -85.92125 11.2951 "NIC14" -0.671155579678323 -0.16100850848771 0.184544604322915
"1707" 912342222 -85.92125 11.2951 "NIC14" -0.496722003032105 -0.280957349793925 0.279755499079101
"1708" 912342223 -85.78046667 11.10951667 "NIC1" -0.167371161402095 -0.460370713375074 -0.280975497230832
"1709" 912342224 -85.77316667 11.10745 "NIC2" -0.269420479625007 -0.316585792590401 -0.151160622139787
"1710" 912342225 39.728533 -16.640017 "Moz1" 0.284150612562352 0.212669724917459 -0.167196344169329
"1711" 912342226 39.724483 -16.657183 "Moz2" 0.336749324818444 0.53338997407904 0.3356772177776
"1712" 912342227 39.724483 -16.657183 "Moz2" 0.248015960676816 0.456079861269127 0.20936435987052
"1713" 912342228 39.715667 -16.655617 "Moz3" -0.0312717633309475 0.348674064532944 0.133885967526566
"1714" 912342229 39.715667 -16.655617 "Moz3" 0.011421352390953 0.425246865584787 0.115006535929391
"1715" 912342230 152.23517 -19.29696 "CS1" -0.277925578337281 -0.0886778045107007 -0.424575507149491
"1716" 912342231 152.21197 -19.28441 "CS2" -0.331758695188051 -0.289796086715994 -0.108403444800809
"1717" 912342232 152.22077 -19.28476 "CS3" 0.0630750814407693 -0.120866530305981 -0.013007971722896
"1718" 912342233 152.32594 -19.23026 "CS4" -0.174946397451443 -0.116280350140798 -0.193804065425902
"1719" 912342234 152.34184 -19.25796 "CS6" -0.219648029760188 -0.139529488044216 -0.254158096771717
"1720" 912342235 152.38809 -19.1254 "CS7" -0.178410048480236 -0.0947551984604542 -0.281348020036513
"1721" 912342236 152.38809 -19.1254 "CS7" -0.178410048480236 -0.0947551984604542 -0.281348020036513
"1722" 912342237 152.38714 -19.09532 "CS8" -0.0493649487820776 -0.0917321566641296 -0.111772463923978
"1723" 912342238 152.38714 -19.09532 "CS8" -0.0493649487820776 -0.0917321566641296 -0.111772463923978
"1724" 912342239 152.23517 -19.29696 "CS1" -0.339377981843262 -0.153222766792353 -0.096516872526905
"1725" 912342240 152.21197 -19.28441 "CS2" -0.141441855493075 -0.14177418730724 -0.138406347938165
"1726" 912342241 152.22077 -19.28476 "CS3" -0.0501849920633351 -0.151444441755054 -0.0574554026209398
"1727" 912342242 152.32594 -19.23026 "CS4" -0.174946397451443 -0.116280350140798 -0.193804065425902
"1728" 912342243 152.34184 -19.25796 "CS6" -0.219648029760188 -0.139529488044216 -0.254158096771717
"1729" 912342244 152.3482 -19.25323 "CS5" -0.224730311796304 -0.107806039393795 -0.664040893151961
"1730" 912342245 152.3482 -19.25323 "CS5" -0.360462183560296 -0.20628055743822 -0.439277408473884
"1731" 912342266 149.200022 -16.921938 "CS9" -0.165196326282439 -0.256142121543863 -0.145457842705635
"1732" 912342267 149.200022 -16.921938 "CS9" 0.0777281435458024 -0.377244841667276 -0.196448010313595
"1733" 912342268 149.182624 -16.947773 "CS10" 0.0615439148989964 -0.732443932542965 0.0581605041877221
"1734" 912342269 149.182624 -16.947773 "CS10" -0.11800652905426 -0.437351098271193 0.116441380415935
"1735" 912342270 149.19696 -16.93653 "CS11" -0.0479676307492538 -0.46182934137287 -0.024720003941286
"1736" 912342271 149.19332 -16.93007 "CS12" -0.0597455863804862 -0.300494723080518 0.00729685890330902
"1737" 912342272 149.20228 -16.92822 "CS13" -0.0621193171151127 -0.294242282046603 0.00841421637353382
"1738" 912342273 149.99411 -16.93573 "CS14" 0.058128263657746 -0.499822006291662 -0.0883237745044117
"1739" 912342274 150.00647 -16.92247 "CS15" -0.34388044700359 -0.235937369726585 -0.0247272834200014
"1740" 912342275 150.01143 -16.92251 "CS16" -0.334194734226428 -0.159913315190263 -0.0273637003056993
"1741" 912342276 149.90476 -16.97162 "CS17" -0.249898408277302 -0.221122103685507 -0.227857971517298
"1742" 912342277 149.90547 -16.96134 "CS18" -0.209083165505297 0.0110289091896656 -0.0930017150660895
"1743" 912342278 149.19696 -16.93653 "CS11" -0.0479676307492538 -0.46182934137287 -0.024720003941286
"1744" 912342279 149.19332 -16.93007 "CS12" -0.0597455863804862 -0.300494723080518 0.00729685890330902
"1745" 912342280 149.20228 -16.92822 "CS13" -0.0621193171151127 -0.294242282046603 0.00841421637353382
"1746" 912342281 150.01143 -16.92251 "CS16" -0.334194734226428 -0.159913315190263 -0.0273637003056993
"1747" 912342282 149.99411 -16.93573 "CS14" 0.0782068300650597 -0.351145233075638 -0.522141258427107
"1748" 912342283 150.00647 -16.92247 "CS15" -0.385915358030607 -0.0654655572142249 -0.111050031436896
"1749" 912342284 149.90476 -16.97162 "CS17" -0.16846219286959 -0.381234031618726 0.136841497398527
"1750" 912342285 149.90547 -16.96134 "CS18" 0.0864249518240304 -0.238551388423447 0.186480746927515
"1751" 912342373 -143.55919 -16.61563 "FP36" 0.682775510926786 -0.195426211542479 0.438973064785696
"1752" 912342374 -143.57169 -16.63017 "FP37" -0.597673698603645 0.0294892911504752 0.0802673448440099
"1753" 912342375 -143.96499 -16.44199 "FP39" 0.251535771485511 0.0998863651927676 0.0590701103513735
"1754" 912342376 -144.6562167 -16.857283 "FP41" 0.528501913167476 0.179109979191718 0.227913105401907
"1755" 912342377 -144.68697 -16.84849 "FP43" 0.465319307888816 0.0871474290624384 0.108366405926831
"1756" 912342378 -144.69469 -16.83877 "FP45" 0.441141919616193 -0.0334329727586139 0.190720494430399
"1757" 912342379 150.19649 -5.09096 "PNG1" 0.398388400835339 0.0124094441969759 0.1878435146364
"1758" 912342380 150.106283 -5.23625 "PNG2" 0.752380049620927 0.101354569353827 0.333871815567368
"1759" 912342381 150.10766 -5.30049 "PNG3" 0.526021214761319 0.216556332478961 0.273138747752483
"1760" 912342382 150.171483 -5.236483 "PNG4" 0.698608845393479 -0.0736784763972648 0.138222191776981
"1761" 912342383 150.159759 -5.298228 "PNG5" 0.66128741522929 0.109304324447747 0.297719750985596
"1762" 912342384 150.159759 -5.155914 "PNG6" 0.22419800465798 0.0120191552706001 0.212659823478059
"1763" 912342385 150.131117 -5.2918 "PNG8" 0.608383678972174 0.413512005573412 0.478459923568661
"1764" 912342386 150.087243 -5.43439 "PNG9" 0.0814780575528691 0.356698897054858 -0.362022074237282
"1765" 912342387 152.01956 -4.241945 "PNG10" 0.302742131349621 0.556275548104685 0.0956551281377084
"1766" 912342388 150.102617 -5.233865 "PNG7" 0.0425573447220978 0.118226998540107 -0.0316146854053665
"1767" 912342389 167.96139 -29.07193 "NI1" -0.0111937969405062 0.24551707788443 0.383902280141
"1768" 912342390 167.95021 -29.06172 "NI14" -0.261907388096694 0.211603606385737 0.177983978526451
"1769" 912342391 167.96309 -29.11641 "NI8" -0.171766973470904 -0.0493362223156474 0.38978769243731
"1770" 912342392 167.96309 -29.11641 "NI8" -0.100997579064382 -0.0132377759806922 0.414104910214832
"1771" 912342393 167.96139 -29.07193 "NI1" -0.16042655280122 0.293348623115597 0.278639534388691
"1772" 912342394 167.95106 -29.05856 "NI2" -0.398898962841752 -0.116980890475621 0.322651436827599
"1773" 912342395 167.94171 -29.11731 "NI7" 0.248667586234644 0.187450644334034 0.391905159835413
"1774" 912342396 167.94171 -29.11731 "NI7" -0.126246745434135 0.216432679605805 0.380281007313305
"1775" 912342397 167.96139 -29.07193 "NI1" -0.153180203975702 0.0217184286203621 0.342684655187687
"1776" 912342398 167.95021 -29.06172 "NI14" -0.296115806719132 0.152957961486544 -0.124442548179215
"1777" 912342399 167.95106 -29.05856 "NI2" -0.789756090072946 -0.0614097477647144 0.23529987237957
"1778" 912342408 -177.89233 -29.283432 "KER8" 0.314353973875081 -1.00685792053831 0.111824271102078
"1779" 912342409 -177.89233 -29.283432 "KER8" 0.132138073091376 -0.799176779910214 0.136105020815481
"1780" 912342410 -177.89578 -29.28075 "KER9" 0.397540549127955 -1.14074636330013 0.220551307287643
"1781" 912342411 -177.89496 -29.24917 "KER10" -0.181210086748741 -0.282682655801415 0.116480244577153
"1782" 912342412 -177.90442 -29.280891 "KER12" -0.262875480476034 -0.116376394863148 -0.167275237948796
"1783" 912342413 -177.91518 -29.296268 "KER13" 0.0530837795767921 -0.57789874380506 0.353669402182888
"1784" 912342414 -177.96092 -29.29233 "KER14" 0.408077117602081 -1.16437034208281 0.210035730469481
"1785" 912342418 -177.87839 -29.248138 "KER7" -0.39260498440072 -0.244344981749607 0.202181619769948
"1786" 912342419 -177.87839 -29.248138 "KER7" -0.212858040835493 -0.463021945576351 0.171958632616776
"1787" 912342420 -177.89578 -29.28075 "KER9" -0.259667570614134 -0.532645389604459 0.165048854425478
"1788" 912342421 -177.89496 -29.24917 "KER10" 0.189246147198754 -0.468411532890878 0.342672671262025
"1789" 912342422 -177.90259 -29.281771 "KER11" -0.535732242384814 -0.285792095773123 0.162659393535885
"1790" 912342423 -177.91518 -29.296268 "KER13" -0.0471946311507346 -0.544377694478625 0.266340980250033
"1791" 912342424 -177.96092 -29.29233 "KER14" 0.322978931411005 -1.04334391285439 0.110036824683936
"1792" 912342425 -177.89578 -29.28075 "KER9" -0.0154935998135808 -0.328199524276383 0.0830420456959074
"1793" 912342426 -177.90259 -29.281771 "KER11" -0.21742652257304 -0.364048846837698 0.180892867728685
"1794" 912342427 -177.90442 -29.280891 "KER12" -0.40628735712995 0.183381456421413 0.154158136494412
"1795" 912342428 -177.96092 -29.29233 "KER14" 0.331765721897372 -1.06459303916686 0.111479493218298
"1796" 912342429 159.05391 -29.44751 "EMR4" 0.0415805540918098 -0.256353940088549 0.42925877328005
"1797" 912342430 159.05391 -29.44751 "EMR4" -0.122054686910709 -0.11635171372077 0.410967887867547
"1798" 912342431 159.06088 -29.44269 "EMR5" 0.0110121621707536 -0.395536459608035 0.41597172845093
"1799" 912342432 159.06088 -29.44269 "EMR5" -0.47086647305253 -0.273090532086708 0.304756755168329
"1800" 912342433 159.06796 -29.44366 "EMR6" -0.508493826878194 0.112508701224828 0.318723653590815
"1801" 912342434 159.06796 -29.44366 "EMR6" -0.472265511095907 0.260058264151143 0.0808092076859372
"1802" 912342435 159.09369 -29.44563 "EMR8" -0.853538304749245 0.111938808654018 0.22742016623062
"1803" 912342436 159.09369 -29.44563 "EMR8" -0.787456991592742 0.205944600590338 0.00694793442194657
"1804" 912342437 159.11231 -29.44278 "EMR9" 0.197564055107304 0.310804069926939 -0.488276856553779
"1805" 912342438 159.11231 -29.44278 "EMR9" 0.0764552388627672 0.293059480073036 -0.273049050285572
"1806" 912342439 159.11843 -29.44246 "EMR10" -0.263369713349094 0.332981725286626 -0.134109392312595
"1807" 912342440 159.11843 -29.44246 "EMR10" -0.21055375175937 0.237894982991751 -0.138313957801314
"1808" 912342441 159.11499 -29.44803 "EMR11" 0.0293209104850898 0.294544669847876 -0.0619814927344157
"1809" 912342442 159.11499 -29.44803 "EMR11" -0.0147002454977242 0.449286888736362 -0.0534008245052057
"1810" 912342443 159.04857 -29.45407 "EMR16" -0.278031207962461 0.235042597974336 0.345526258147095
"1811" 912342444 159.04857 -29.45407 "EMR16" -0.351203002114787 -0.0450152295227362 0.362198705472584
"1812" 912342445 159.02814 -29.95787 "EMR21" 0.143144351632329 0.0680950679466156 0.466159558811758
"1813" 912342446 159.02814 -29.95787 "EMR21" 0.483670034984538 -0.285125872074084 0.469638820224577
"1814" 912342447 159.03659 -29.96119 "EMR22" 0.240042932920065 0.00259135420412803 0.47939558202576
"1815" 912342448 159.03659 -29.96119 "EMR22" 0.561867433718341 0.0473540156371748 0.500407961400984
"1816" 912342449 159.02745 -29.92823 "EMR23" 0.10818229993616 -0.0892576889570565 0.131902733850312
"1817" 912342450 159.02745 -29.92823 "EMR23" -0.389867907405374 0.112171541873381 0.348841510645043
"1818" 912342451 159.08131 -29.91181 "EMR25" 0.156355672188929 0.335822443864038 0.452413657028874
"1819" 912342452 159.08131 -29.91181 "EMR25" 0.100749012702553 0.31810215815315 0.442054148192061
"1820" 912342453 159.04417 -29.92682 "EMR26" -0.336343317662767 0.246469328627996 0.343307453717056
"1821" 912342454 159.04417 -29.92682 "EMR26" -0.493902063993247 0.233579644963465 0.302684960324752
"1822" 912342455 159.06029 -29.91731 "EMR27" -0.0419908571912331 0.0966428248361288 0.430501744063499
"1823" 912342456 159.06029 -29.91731 "EMR27" -0.102147333686775 0.190545493096839 0.302131263467065
"1824" 912342457 159.06213 -29.9305 "EMR28" -0.29456992814422 0.296741349563281 -0.287406787334712
"1825" 912342458 159.06213 -29.9305 "EMR28" -0.103071497047073 0.384052810068125 -0.166352948770937
"1826" 912342459 159.12732 -29.95612 "EMR32" -0.0390270318621074 -0.0159077320747196 0.432481041147559
"1827" 912342460 159.12732 -29.95612 "EMR32" -0.109875979438431 -0.0540112630034661 0.417328935621576
"1828" 912342461 159.06227 -29.45103 "EMR1" -0.0711838084238101 0.0626491136840999 -0.514089151926753
"1829" 912342462 159.06227 -29.45103 "EMR1" -0.212925421877758 0.164239460155145 -0.425282474506873
"1830" 912342463 159.0622 -29.45683 "EMR2" -0.523567970471242 0.228024936536212 -0.143875713540275
"1831" 912342464 159.0622 -29.45683 "EMR2" -0.743079621507832 0.145761195764486 -0.0690411458983343
"1832" 912342465 159.06873 -29.46451 "EMR3" -0.0146576026062471 -0.110977674153497 -0.501593576236889
"1833" 912342466 159.06873 -29.46451 "EMR3" 0.035441170026141 0.0311056017918111 -0.739908191718816
"1834" 912342467 159.09315 -29.44 "EMR7" -0.985410352732479 0.105313349796761 -0.0148908010640091
"1835" 912342468 159.09315 -29.44 "EMR7" -0.825318673819889 0.0184373647525087 0.0837591289723609
"1836" 912342469 159.11073 -29.42234 "EMR12" -0.497433834311776 0.278839526461082 0.249618217795063
"1837" 912342470 159.11073 -29.42234 "EMR12" -0.289293855156761 0.385437163095671 0.316334691976077
"1838" 912342471 159.12611 -29.42655 "EMR13" -0.353217627194721 0.216285061098093 0.344647464661408
"1839" 912342472 159.12611 -29.42655 "EMR13" -0.177241919383041 0.387845970243571 0.202153640698936
"1840" 912342473 159.13542 -29.43351 "EMR14" -0.852419959970191 0.199785591395856 0.206100746490051
"1841" 912342474 159.13542 -29.43351 "EMR14" -0.194166730314566 0.332625223406438 0.362272622162489
"1842" 912342475 159.09479 -29.4341 "EMR15" -0.630050489426508 -0.0612877913134476 0.287627207414854
"1843" 912342476 159.09479 -29.4341 "EMR15" -0.711359130313581 0.246290565161379 0.233713907509699
"1844" 912342477 159.04988 -29.45221 "EMR17" -0.709368241091088 0.246946922076956 0.23410363118286
"1845" 912342478 159.04988 -29.45221 "EMR17" -0.582491763705002 -0.0783597372505541 0.29960850964131
"1846" 912342479 159.0511 -29.92554 "EMR18" -0.578101342191098 0.128336636991931 0.168373673403269
"1847" 912342480 159.0511 -29.92554 "EMR18" -0.442282482647938 0.145527348534805 0.14532254174223
"1848" 912342481 159.0561 -29.93329 "EMR19" -0.000258409710823063 0.319723607997023 -0.130091528819157
"1849" 912342482 159.0561 -29.93329 "EMR19" 0.113755895698673 0.180473724034366 -0.140912889481156
"1850" 912342483 159.06155 -29.93192 "EMR20" -0.270937067418947 0.280056198878211 -0.220803947298406
"1851" 912342484 159.06155 -29.93192 "EMR20" -0.375552389914304 0.233850377580309 0.011811201536121
"1852" 912342485 159.0691 -29.911 "EMR24" -0.0357313788433154 0.205279547207247 0.299615425846604
"1853" 912342486 159.0691 -29.911 "EMR24" 0.0255776468341663 0.129618728496695 0.443035474462465
"1854" 912342487 159.05681 -29.91656 "EMR29" -0.409962674086699 0.278067277114854 0.161681849543335
"1855" 912342488 159.05681 -29.91656 "EMR29" -0.444047301317226 0.314605732178356 0.0189045086476567
"1856" 912342489 159.09285 -29.92296 "EMR30" -0.272893912244554 0.403487641914549 0.255048418802191
"1857" 912342490 159.09285 -29.92296 "EMR30" -0.512296904589396 0.311917455401181 0.272681048885745
"1858" 912342491 159.09714 -29.93369 "EMR31" -0.472559007517421 0.207080987782344 0.314418753909113
"1859" 912342492 159.09714 -29.93369 "EMR31" -0.72585215191703 0.24923098738414 0.101380115680973
"1860" 912342493 159.12759 -29.95796 "EMR33" -0.0328968870402862 -0.0319432680305851 0.433460542037334
"1861" 912342494 159.12759 -29.95796 "EMR33" 0.0204638775125826 0.190820481206841 0.281397232453982
"1862" 912342506 168.229 -17.563 "VAN1" -0.0356372562428437 -0.0191282684301595 0.0897200601920201
"1863" 912342944 -16.7526 28.3733 "CAN49" -0.42585350142201 -0.421063984420881 0.0848707023246346
"1864" 912342947 -16.609 28.022 "CAN59" -0.734106348378472 -0.244118268432581 0.117545739217094
"1865" 912342948 -16.609 28.021 "CAN58" -0.734106348378472 -0.244118268432581 0.117545739217094
"1866" 912342949 -16.609 28.021 "CAN58" -0.734106348378472 -0.244118268432581 0.117545739217094
"1867" 912342950 -16.7771 28.1183 "CAN57" -0.823197359509383 -0.135343681522552 0.0947058023765613
"1868" 912342951 -16.7771 28.1183 "CAN57" -0.823197359509383 -0.135343681522552 0.0947058023765613
"1869" 912342953 -16.738 28.079 "CAN56" -0.66438201300037 -0.271806602512871 0.102933339026288
"1870" 912342954 -16.818 28.179 "CAN55" -0.637028225956478 -0.26572825392794 0.0882971106641531
"1871" 912342955 -16.818 28.179 "CAN55" -0.637028225956478 -0.26572825392794 0.0882971106641531
"1872" 912342956 -16.814 28.178 "CAN54" -0.661249417135948 -0.25017235741109 0.0876312715124157
"1873" 912342957 -16.814 28.178 "CAN54" -0.661249417135948 -0.25017235741109 0.0876312715124157
"1874" 912342958 -16.4903 28.0871 "CAN52" -0.82332957962038 -0.0842530056192108 -0.013377770594303
"1875" 912342960 -17.769 28.662 "CAN47" -0.239615272792818 -0.653739859938564 0.135969898160191
"1876" 912342961 -17.769 28.662 "CAN47" -0.239615272792818 -0.653739859938564 0.135969898160191
"1877" 912343025 -16.86394 28.28389 "CAN60" -0.653123328859686 -0.307869241861637 0.117822512386177
"1878" 912343026 -16.84297 28.22907 "CAN61" -0.530492010518351 -0.434960156237066 0.146341881801064
"1879" 912343028 -16.80522 28.17015 "CAN62" -0.750932026744018 -0.184837184777416 0.0774393178062226
"1880" 912343029 -16.76967 28.11259 "CAN63" -0.887053223505992 -0.0788959238013152 0.0963403225589924
"1881" 912343055 -16.6613 28.00787 "CAN64" -0.609077055550247 -0.348231375573469 0.121459654777104
"1882" 912343056 -16.59582 28.02814 "CAN65" -0.85932776812858 -0.144433437118042 0.134450311293257
"1883" 912343057 -16.7056 28.02627 "CAN66" -0.543896462586198 -0.38284494550002 0.117764833677397
"1884" 912343058 -16.71111 28.04207 "CAN67" -0.344383948958752 -0.566542950886119 0.0783862462148816
"1885" 912343059 -16.74369 28.08988 "CAN68" -0.771476175860426 -0.22892784731848 0.152155051409002
"1886" 912343060 -16.43057 28.15361 "CAN69" -0.862142416956707 -0.145130295219394 0.138709022220065
"1887" 912343061 153.26976 -30.01876 "SI24" -0.105853807146948 -0.0470144758979912 0.132262267982923
"1888" 912343088 155.53659 -23.257906 "CS19" 0.520881586716649 0.0572042073575327 0.325900586531823
"1889" 912343089 155.53659 -23.257906 "CS19" 0.645682171022368 0.0202522341346052 0.373898288751024
"1890" 912343090 155.53484 -23.24725 "CS20" 0.322991907574129 0.102738449418671 0.166339256408363
"1891" 912343091 155.53484 -23.24725 "CS20" 0.193452614825771 0.156293128205891 0.0260744872246945
"1892" 912343092 155.55157 -23.25288 "CS21" 0.478628316030172 0.0297641440628888 0.379944943728207
"1893" 912343093 155.55157 -23.25288 "CS21" 0.478628316030172 0.0297641440628888 0.379944943728207
"1894" 912343094 155.55458 -23.25491 "CS22" 0.477650189733242 0.0513911077423717 0.375735183867259
"1895" 912343095 155.55458 -23.25491 "CS22" 0.477650189733242 0.0513911077423717 0.375735183867259
"1896" 912343096 155.55701 -23.24037 "CS23" 0.312098524411037 0.206856370827543 0.227870567315659
"1897" 912343097 155.55701 -23.24037 "CS23" 0.243365646647883 -0.170711320072036 0.469878441694962
"1898" 912343098 155.54233 -23.24474 "CS24" 0.442766617490527 0.0614677063050825 0.317266697138872
