"sp_name";"aesthe_score";"aesthe_effect"
"Gymnocrotaphus curvidens";1452,0323;-0,00833348363142439
"Gymnomuraena zebra";1527,1033;-0,00198294261648998
"Gymnosarda unicolor";1188,3816;-0,0335766254304495
"Gymnothorax annasona";1363,7473;-0,0162360378067642
"Gymnothorax breedeni";1250,0941;-0,0271986285824169
"Gymnothorax castaneus";1363,822;-0,0162291372893705
"Gymnothorax cribroris";1235,0142;-0,0287275857491108
"Gymnothorax dovii";1347,1874;-0,0177751876478729
"Gymnothorax eurostus";1447,1167;-0,00876069545335445
"Gymnothorax favagineus";1568,0684;0,00135202391934323
"Gymnothorax fimbriatus";1425,6201;-0,010646162257177
"Gymnothorax flavimarginatus";1307,4243;-0,0215495931913697
"Gymnothorax funebris";1485,9933;-0,00542088202696935
"Gymnothorax javanicus";1424,6931;-0,0107281075500992
"Gymnothorax meleagris";1444,5186;-0,00898708131915516
"Gymnothorax miliaris";1427,2163;-0,0105051855601174
"Gymnothorax moringa";1477,9578;-0,00610397494339662
"Gymnothorax nubilus";1198,5964;-0,0324983717498675
"Gymnothorax obesus";1137,3318;-0,0391081450884256
"Gymnothorax panamensis";1353,1079;-0,0172227482191748
"Gymnothorax pictus";1341,3354;-0,0183236263899862
"Gymnothorax porphyreus";1355,9658;-0,0169569431763694
"Gymnothorax prasinus";1372,2759;-0,0154506281736327
"Gymnothorax prionodon";1374,163;-0,0152775023359146
"Gymnothorax thyrsoideus";1364,8627;-0,0161330404582912
"Gymnothorax undulatus";1392,4202;-0,0136147269429204
"Gymnothorax zonipectis";1369,5199;-0,0157038966275961
"Haemulon album";1181,924;-0,0342630688067594
"Haemulon aurolineatum";1270,1731;-0,0251911934157344
"Haemulon carbonarium";1482,3535;-0,00572984038300472
"Haemulon chrysargyreum";1565,6162;0,00115485541591404
"Haemulon flaviguttatum";1249,8932;-0,0272188764355415
"Haemulon flavolineatum";1597,8645;0,00372343796004459
"Haemulon macrostomum";1347,3993;-0,0177553734889334
"Haemulon maculicauda";1366,6636;-0,0159669207647617
"Haemulon melanurum";1437,4626;-0,00960396764419809
"Haemulon parra";1290,508;-0,023190260533936
"Haemulon plumierii";1539,8003;-0,000939808085490681
"Haemulon sciurus";1570,6624;0,00156025849783568
"Haemulon scudderii";1251,0583;-0,027101496244886
"Haemulon sexfasciatum";1285,8069;-0,0236500276148851
"Haemulon steindachneri";1243,8247;-0,0278320335016662
"Haemulon vittatum";1446,9598;-0,00877435542455922
"Haletta semifasciata";1252,8779;-0,0269183957187201
"Halichoeres adustus";1467,1953;-0,00702472990613865
"Halichoeres argus";1544,2063;-0,000579838062242346
"Halichoeres biocellatus";1600,7808;0,00395316022060326
"Halichoeres bivittatus";1531,9961;-0,00157994628583924
"Halichoeres brasiliensis";1539,2076;-0,000988310233883513
"Halichoeres brownfieldi";1460,7238;-0,00758163788048825
"Halichoeres burekae";1548,913;-0,00019643371864876
"Halichoeres chierchiae";1559,924;0,000695982538470543
"Halichoeres chloropterus";1531,1917;-0,00164611234895618
"Halichoeres chrysus";1540,5996;-0,000874428890519768
"Halichoeres cosmetus";1606,1516;0,00437513493460387
"Halichoeres dimidiatus";1510,276;-0,00337885030227649
"Halichoeres discolor";1537,9905;-0,00108796720329883
"Halichoeres dispilus";1576,2694;0,00200919046487408
"Halichoeres erdmanni";1419,653;-0,0111745793305847
"Halichoeres garnoti";1629,5781;0,00619936499537729
"Halichoeres hartzfeldii";1551,7234;3,19442791682219e-05
"Halichoeres hortulanus";1620,546;0,00549915749595639
"Halichoeres insularis";1426,631;-0,0105568610550767
"Halichoeres iridis";1518,179;-0,00272133072299697
"Halichoeres leucoxanthus";1484,5774;-0,00554097831053012
"Halichoeres leucurus";1651,5039;0,00788313076146384
"Halichoeres maculipinna";1537,8568;-0,00109891945668744
"Halichoeres malpelo";1286,56;-0,0235762615537858
"Halichoeres margaritaceus";1506,8066;-0,0036685874710314
"Halichoeres marginatus";1729,909;0,0137264660157621
"Halichoeres melanochir";1505,7798;-0,00375446572623294
"Halichoeres melanurus";1726,599;0,0134851826364598
"Halichoeres melasmapomus";1556,9404;0,000454792332081609
"Halichoeres miniatus";1450,3728;-0,00847754784810104
"Halichoeres nebulosus";1445,5898;-0,00889369284100187
"Halichoeres nicholsi";1483,3372;-0,00564626590386309
"Halichoeres nigrescens";1490,7407;-0,00501904216838546
"Halichoeres notospilus";1459,405;-0,00769543042454304
"Halichoeres orientalis";1612,8192;0,0048970381452009
"Halichoeres ornatissimus";1667,409;0,00909061291358361
"Halichoeres pictus";1576,0796;0,00199402000442576
"Halichoeres poeyi";1551,2446;-6,93459630234664e-06
"Halichoeres prosopeion";1527,9421;-0,00191376308590695
"Halichoeres radiatus";1628,4575;0,00611270240693716
"Halichoeres richmondi";1721,7285;0,013129303787299
"Halichoeres salmofasciatus";1474,9365;-0,00636177496377426
"Halichoeres scapularis";1625,6522;0,00589549027587445
"Halichoeres semicinctus";1434,7173;-0,00984480017545884
"Halichoeres socialis";1571,0424;0,00159073429467565
"Halichoeres solorensis";1459,1299;-0,00771918036621087
"Halichoeres tenuispinis";1457,8679;-0,00782818880682866
"Halichoeres timorensis";1470,134;-0,00677264919980708
"Halichoeres trimaculatus";1395,3833;-0,0133469204145738
"Halichoeres trispilus";1423,2806;-0,0108530728294273
"Helcogramma chica";1386,9841;-0,0141075296814179
"Helcogramma decurrens";1417,4434;-0,0113708143456366
"Helcogramma maldivensis";1437,4197;-0,00960772752493885
"Helcogramma striata";1470,5349;-0,00673829919699101
"Helcogrammoides cunninghami";1380,8518;-0,0146657692444499
"Helicolenus percoides";1399,8354;-0,0129456045471877
"Helotes sexlineatus";1381,2585;-0,0146286695780222
"Hemiglyphidodon plagiometopon";1634,7;0,00659471445244421
"Hemigymnus fasciatus";1522,7773;-0,00234033131546469
"Hemigymnus melapterus";1538,4285;-0,00105209438686816
"Hemilepidotus jordani";1300,2756;-0,0222403217239509
"Hemiramphus depauperatus";1188,2681;-0,0335886582535973
"Hemitaurichthys multispinosus";1445,2021;-0,00892748499074954
"Hemitaurichthys polylepis";1567,3386;0,00129337678584903
"Hemitaurichthys thompsoni";1188,046;-0,0336122077465925
"Hemitaurichthys zoster";1599,224;0,003830580373859
"Heniochus acuminatus";1727,23481901297;0,0135315667140369
"Heniochus chrysostomus";1625,951;0,00591864394904771
"Heniochus diphreutes";1605,2539;0,00430470246179445
"Heniochus intermedius";1683,231;0,010280412150335
"Heniochus monoceros";1685,1045;0,01042055638827
"Heniochus pleurotaenia";1706,578;0,0120158120530595
"Heniochus singularius";1679,1431;0,00997408090796473
"Heniochus varius";1699,7896;0,0115136853322916
"Heteroclinus adelaidae";1484,8943;-0,00551408898574864
"Heteroclinus johnstoni";1303,9784;-0,0218820734930559
"Heteroclinus perspicillatus";1376,4818;-0,0150650968501156
"Heteroclinus roseus";1603,5149;0,00416815046822394
"Heteroclinus tristis";1527,1866;-0,00197607079938557
"Heteroconger hassi";1394,2643;-0,0134479893314662
"Heteropriacanthus cruentatus";1589,8715;0,00309165890683001
"Heteroscarus acroptilus";1672,6042;0,0094825273713624
"Heterostichus rostratus";1399,065;-0,0130149576167212
"Hexagrammos agrammus";1320,9182;-0,0202560045540731
"Hexagrammos decagrammus";1611,8132;0,00481843233867104
"Hexagrammos otakii";1298,272;-0,022434596885643
"Hexagrammos stelleri";1195,0107;-0,0328758207317687
"Hipposcarus harid";1610,091;0,00468375086805624
"Hipposcarus longiceps";1411,4258;-0,0119067935634127
"Holacanthus bermudensis";1789,705;0,0180075695725117
"Holacanthus ciliaris";2019,0776;0,0331996777446818
"Holacanthus clarionensis";1781,8696;0,0174548065411037
"Holacanthus passer";1944,946;0,0284871423474023
"Holacanthus tricolor";1672,5197;0,00947616262139635
"Holocentrus adscensionis";1463,6086;-0,00733308090203639
"Holocentrus rufus";1541,1945;-0,000825790723296785
"Hologymnosus annulatus";1467,1549;-0,00702819892186194
"Hologymnosus doliatus";1651,8;0,00790571610626089
"Hoplolatilus cuniculus";1401,855;-0,0127639768227409
"Hoplolatilus starcki";1543,3209;-0,000652092676012421
"Hoplopagrus guentherii";1363,2988;-0,0162774765731595
"Hyperlophus vittatus";1334,2523;-0,0189906512857365
"Hypoatherina barnesi";1159,8907;-0,0366337692558844
"Hypoplectrodes annulatus";1429,94;-0,0102649915073675
"Hypoplectrodes huntii";1399,0332;-0,0130178211419548
"Hypoplectrodes maccullochi";1394,6465;-0,0134134596232916
"Hypoplectrodes nigroruber";1422,7932;-0,0108962223742083
"Hypoplectrus aberrans";1444,3691;-0,00900012041206383
"Hypoplectrus castroaguirrei";1402,7039;-0,0126877111987069
"Hypoplectrus chlorurus";1243,5764;-0,0278571852249053
"Hypoplectrus gemma";1640,0754;0,00700830109522715
"Hypoplectrus guttavarius";1518,1299;-0,00272540520483414
"Hypoplectrus indigo";1543,2405;-0,000658655911316342
"Hypoplectrus maya";1673,9512;0,00958394336426631
"Hypoplectrus nigricans";1348,6116;-0,0176420746818251
"Hypoplectrus providencianus";1421,3805;-0,0110213723331011
"Hypoplectrus puella";1601,457;0,00400636595471112
"Hypoplectrus unicolor";1439,956;-0,00938563138566822
"Hyporhamphus affinis";1417,6658;-0,0113510491171517
"Hyporthodus flavolimbatus";1396,8091;-0,0132182584572283
"Hyporthodus niveatus";1467,6296;-0,00698744401871103
"Hyporthodus octofasciatus";1441,6201;-0,00924012360322267
"Hypsoblennius proteus";1369,4032;-0,0157146322657239
"Hypsurus caryi";1276,2573;-0,0245891755989685
"Hypsypops rubicundus";1632,5394;0,00642809322707985
"Iniistius celebicus";1332,8065;-0,019127239277276
"Iniistius pavo";1519,1898;-0,00263748043311629
"Inimicus caledonicus";1333,9347;-0,0190206429854099
"Inimicus filamentosus";1283,9229;-0,0238347546083969
"Isocirrhitus sexfasciatus";1325,4392;-0,0198255539919224
"Istigobius campbelli";1458,2278;-0,00779709191929392
"Istigobius decoratus";1397,9783;-0,0131128496492737
"Istigobius goldmanni";1297,9531;-0,0224655460568685
"Istigobius hoesei";1336,6866;-0,0187610115107407
"Istigobius nigroocellatus";1365,408;-0,0160827174446202
"Istigobius rigilius";1294,8616;-0,0227659701943487
"Itycirrhitus wilhelmi";1423,8867;-0,0107994353760463
"Jenkinsia lamprotaenia";1190,3181;-0,033371502210126
"Johnrandallia nigrirostris";1753,4598;0,0154299955629335
"Jordania zonope";1523,3152;-0,00229583794475537
"Karalepis stewarti";1438,6104;-0,00950341275656329
"Koumansetta hectori";1572,0763;0,00167361522458329
"Koumansetta rainfordi";1564,0269;0,00102690315823549
"Kuhlia mugil";1255,9805;-0,0266068034267585
"Kyphosus azureus";1303,961;-0,0218837545738996
"Kyphosus bigibbus";1365,1187;-0,0161094129934768
"Kyphosus cinerascens";1380,67507402792;-0,0146818938074126
"Kyphosus cornelii";1210,3396;-0,0312700801482051
"Kyphosus elegans";1515,1533;-0,00297265987519914
"Kyphosus incisor";1277,9211;-0,0244250460408964
"Kyphosus ocyurus";1385,769;-0,0142179471269726
"Kyphosus sectatrix";1367,9722;-0,0158463493655847
"Kyphosus sydneyanus";1259,4878;-0,0262554928747036
"Kyphosus vaigiensis";1595,033;0,00349999403604594
"Labracinus lineatus";1416,8057;-0,0114275054938913
"Labracinus spp.";1662,2322;0,00869887000219069
"Labracoglossa nitida";1442,1716;-0,009191937868968
"Labrichthys unilineatus";1587,562;0,00290852092683156
"Labrisomus cricota";1357,3588;-0,0168275872743019
"Labrisomus jenkinsi";1430,5754;-0,0102090235091392
"Labrisomus multiporosus";1377,3937;-0,0149816634820163
"Labrisomus nuchipinnis";1440,5532;-0,00933339328412764
"Labrisomus socorroensis";1302,5531;-0,0220198515949187
"Labroides bicolor";1395,388;-0,0133464960780087
"Labroides dimidiatus";1589,454;0,00305857183490023
"Labroides pectoralis";1412,858;-0,0117790225856312
"Labroides phthirophagus";1548,288;-0,000247278628193025
"Labroides rubrolabiatus";1509,064;-0,00347999135489821
"Labropsis alleni";1341,354;-0,0183218794443205
"Labropsis australis";1482,897;-0,00568365814106972
"Labropsis manabei";1447,627;-0,00871627813836932
"Labropsis micronesica";1527,5764;-0,00194391930510796
"Labropsis xanthonota";1505,0315;-0,00381708803330502
"Labrus bergylta";1468,6587;-0,00689913689325757
"Labrus merula";1441,9674;-0,00920977711100397
"Labrus mixtus";1567,6466;0,0013181311667709
"Labrus viridis";1421,3103;-0,0110275945383784
"Lachnolaimus maximus";1727,8342;0,0135752769434816
"Lactophrys bicaudalis";1801,585;0,0188410672522379
"Lactophrys triqueter";1727,6631;0,0135628009166948
"Lactoria diaphana";1442,1666;-0,00919237464688129
"Lactoria fornasini";1750,1792;0,0151940722260932
"Larabicus quadrilineatus";1622,6812;0,00566503905042776
"Latridopsis ciliaris";1190,2876;-0,0333747303267539
"Latridopsis forsteri";1213,2971;-0,0309626161323602
"Latropiscis purpurissatus";1513,8617;-0,00308009925316625
"Leiocottus hirundo";1452,4552;-0,00829679723766546
"Lepidonectes bimaculatus";1441,4833;-0,00925207896509271
"Lepidonectes clarkhubbsi";1377,4294;-0,0149783982702958
"Lepidonectes corallicola";1382,8268;-0,0144857095599545
"Lepidozygus tapeinosoma";1270,7053;-0,0251384184643559
"Leptatherina presbyteroides";1129,9993;-0,039922990993182
"Leptocottus armatus";1202,6685;-0,0320710887394332
"Leptojulis cyanopleura";1448,8291;-0,00861170731726337
"Leptoscarus vaigiensis";1423,0588;-0,0108727069613545
"Lesueurigobius friesii";1415,3774;-0,0115545731422943
"Lethrinus amboinensis";1225,5707;-0,029694601636022
"Lethrinus atkinsoni";1356,8182;-0,0168777723666629
"Lethrinus borbonicus";1329,5593;-0,0194345504673564
"Lethrinus erythracanthus";1516,6145;-0,00285122299322168
"Lethrinus erythropterus";1317,7307;-0,0205603772175439
"Lethrinus genivittatus";1268,9729;-0,0253102909658642
"Lethrinus harak";1306,7319;-0,021616329530919
"Lethrinus laticaudis";1236,7789;-0,0285477004425993
"Lethrinus lentjan";1323,6185;-0,0199987284707512
"Lethrinus microdon";1262,7653;-0,0259280834875326
"Lethrinus miniatus";1480,8706;-0,00585593143000025
"Lethrinus nebulosus";1351,0537;-0,0174141504581165
"Lethrinus obsoletus";1366,4641;-0,0159853123779243
"Lethrinus olivaceus";1272,9038;-0,0249206409409372
"Lethrinus ornatus";1374,611;-0,0152364369574056
"Lethrinus rubrioperculatus";1198,9828;-0,0324577647404832
"Lethrinus variegatus";1303,4965;-0,0219286399978083
"Lethrinus xanthochilus";1207,1523;-0,0316022766183187
"Leviprora inops";1270,2183;-0,0251867103547408
"Limnichthys fasciatus";1302,9308;-0,0219833261562414
"Liparis montagui";1373,2683;-0,0153595540121491
"Lipophrys pholis";1403,3503;-0,0126296692283943
"Lithognathus lithognathus";1135,3191;-0,0393312880935371
"Lithognathus mormyrus";1167,3372;-0,0358275528939568
"Liza luciae";1210,6265;-0,0312402209123885
"Lotella rhacina";1407,9292;-0,0122192815018319
"Lotilia graciliosa";1563,2234;0,00096216503657947
"Lucayablennius zingaro";1406,4331;-0,0123532237258844
"Lutjanus alexandrei";1413,0015;-0,0117662276477173
"Lutjanus analis";1253,097;-0,0268963663268463
"Lutjanus apodus";1279,3514;-0,0242841213723204
"Lutjanus aratus";1314,064;-0,0209114203636869
"Lutjanus argentimaculatus";1314,644;-0,0208558270577983
"Lutjanus argentiventris";1487,494;-0,0052937178812372
"Lutjanus biguttatus";1521,4805;-0,00244766312400017
"Lutjanus bohar";1298,369;-0,0224251845659243
"Lutjanus boutton";1383,2051;-0,0144512495017866
"Lutjanus campechanus";1311,7465;-0,0211337991325525
"Lutjanus carponotatus";1426,0303;-0,0106099182486572
"Lutjanus cyanopterus";1320,4766;-0,0202981288443537
"Lutjanus decussatus";1382,7709;-0,0144908023954619
"Lutjanus ehrenbergii";1373,3657;-0,0153506190027873
"Lutjanus erythropterus";1315,9668;-0,0207291276833426
"Lutjanus fulviflamma";1445,1396;-0,00893293337432892
"Lutjanus fulvus";1359,3312;-0,0166446543686491
"Lutjanus gibbus";1350,8519;-0,0174329690809393
"Lutjanus griseus";1249,4421;-0,027264352738948
"Lutjanus guttatus";1396,0505;-0,0132866969744875
"Lutjanus inermis";1348,265;-0,0176744567313255
"Lutjanus jocu";1248,7681;-0,027332330644021
"Lutjanus johnii";1284,77;-0,0237516625803952
"Lutjanus jordani";1318,7922;-0,0204589334615506
"Lutjanus kasmira";1672,9222;0,00950647703986815
"Lutjanus lemniscatus";1231,0204;-0,0291356460760899
"Lutjanus lutjanus";1448,0084;-0,00868309070546038
"Lutjanus mahogoni";1294,1746;-0,0228328285161224
"Lutjanus monostigma";1408,506;-0,0121676800000983
"Lutjanus novemfasciatus";1273,7043;-0,024841438953232
"Lutjanus quinquelineatus";1539,8824;-0,000933091105873376
"Lutjanus rivulatus";1355,8278;-0,016969765280571
"Lutjanus rufolineatus";1396,0298;-0,0132885649848784
"Lutjanus russellii";1286,7357;-0,0235590579704926
"Lutjanus sebae";1634,4224;0,00657331882002504
"Lutjanus semicinctus";1355,159;-0,0170319245235806
"Lutjanus synagris";1488,9008;-0,00517462694719768
"Lutjanus viridis";1652,2372;0,0079390566036116
"Lutjanus vitta";1394,6052;-0,0134171903994424
"Luzonichthys waitei";1462,709;-0,00741053864674308
"Luzonichthys whitleyi";1440,7019;-0,00932038960920567
"Lythrypnus dalli";1572,8599;0,00173639495455811
"Lythrypnus gilberti";1559,9214;0,000695772558862422
"Lythrypnus insularis";1450,49;-0,00846736809441471
"Macolor macularis";1583,6282;0,00259596549222192
"Macolor niger";1726,297;0,0134631452395892
"Macrodontogobius wilburi";1202,6987;-0,0320679252790137
"Macropharyngodon bipartitus";1737,3223;0,0142651899483089
"Macropharyngodon choati";1682,7805;0,0102466899387401
"Macropharyngodon geoffroy";1876,6006;0,0239804980078623
"Macropharyngodon kuiteri";1584,4089;0,00265805679553792
"Macropharyngodon meleagris";1851,0017;0,0222501422325778
"Macropharyngodon negrosensis";1647,2039;0,00755468648301134
"Macropharyngodon ornatus";1636,8391;0,0067594608326393
"Malacanthus brevirostris";1343,2151;-0,0181472039269519
"Malacanthus latovittatus";1570,0227;0,00150893824241606
"Malacanthus plumieri";1397,4043;-0,0131645873932707
"Malacoctenus boehlkei";1545,891;-0,000442469513228549
"Malacoctenus ebisui";1287,9675;-0,0234385127746916
"Malacoctenus hubbsi";1471,2422;-0,00667771899038418
"Malacoctenus macropus";1423,3191;-0,0108496650523529
"Malacoctenus margaritae";1292,9585;-0,0229512655151577
"Malacoctenus tetranemus";1314,5741;-0,0208625257096847
"Malacoctenus triangulatus";1518,2258;-0,00271744722549234
"Malacoctenus zonifer";1429,0007;-0,010347773530729
"Malacoctenus zonogaster";1384,9312;-0,0142941353211197
"Manonichthys splendens";1682,0692;0,0101934271389421
"Maxillicosta scabriceps";1375,0337;-0,0151977029422181
"Mccoskerichthys sandae";1426,7549;-0,0105459202912702
"Mecaenichthys immaculatus";1788,0703;0,0178924466309414
"Medialuna californiensis";1207,8044;-0,0315342401582713
"Megalops atlanticus";1179,4038;-0,0345319842469569
"Meiacanthus abruptus";1372,1084;-0,0154660064171008
"Meiacanthus atrodorsalis";1393,1328;-0,0135502697708166
"Meiacanthus bundoon";1377,083;-0,0150100844587218
"Meiacanthus crinitus";1424,3813;-0,010755682146767
"Meiacanthus ditrema";1413,3691;-0,0117334571343512
"Meiacanthus grammistes";1511,7374;-0,00325700477329366
"Meiacanthus kamoharai";1492,5701;-0,00486453555425432
"Meiacanthus lineatus";1454,2295;-0,00814299380496728
"Meiacanthus luteus";1597,063;0,00366022889377829
"Meiacanthus mossambicus";1347,0894;-0,0177843523997389
"Meiacanthus naevius";1297,7194;-0,0224882314162734
"Meiacanthus nigrolineatus";1396,4569;-0,0132500282151368
"Meiacanthus oualanensis";1467,2362;-0,00702121805435294
"Meiacanthus phaeus";1346,1976;-0,0178677822944807
"Meiacanthus smithi";1336,3682;-0,0187910240019224
"Meiacanthus tongaensis";1502,8591;-0,00399906427011492
"Melanogrammus aeglefinus";1288,4818;-0,0233882169682538
"Melichthys indicus";1711,6821;0,0123920401607634
"Melichthys niger";1652,3381;0,00794674989816446
"Melichthys vidua";1515,147;-0,00297318370683967
"Mendosoma lineatum";1161,2399;-0,0364873110697942
"Meuschenia australis";1486,829;-0,00535005185273345
"Meuschenia flavolineata";1446,1617;-0,00884386225673974
"Meuschenia freycineti";1614,3027;0,00501286494499335
"Meuschenia galii";1558,7295;0,000599476186974012
"Meuschenia hippocrepis";1560,2344;0,000721048358570996
"Meuschenia scaber";1506,9257;-0,00365863011729927
"Meuschenia trachylepis";1501,3447;-0,00412607724648823
"Meuschenia venusta";1615,0911;0,00507437731548728
"Microcanthus strigatus";1728,8317;0,0136479866443071
"Microgobius microlepis";1403,8716;-0,0125828797899153
"Microlepidotus brevipinnis";1142,0642;-0,0385850277261769
"Microspathodon bairdii";1713,1604;0,0125007975682034
"Microspathodon chrysurus";1838,4607;0,0213936812192561
"Microspathodon dorsalis";1597,8657;0,00372353257242869
"Mimoblennius lineathorax";1298,4072;-0,0224214780515607
"Mola mola";1406,5112;-0,0123462280972304
"Molva molva";1201,6925;-0,0321733678666215
"Monacanthus chinensis";1600,0361;0,00389453865986692
"Monacanthus tuckeri";1550,3715;-7,78617944149822e-05
"Monodactylus argenteus";1598,4283;0,00376788218797128
"Monotaxis grandoculis";1310,52832245656;-0,021250848551447
"Monotaxis heterodon";1482,0134;-0,00575874794895622
"Morwong ephippium";1460,1366;-0,00763229168834392
"Morwong fuscus";1451,7168;-0,00836086008096647
"Mugil cephalus";1291,4783;-0,023095573837428
"Mugil curema";1204,4344;-0,0318862434553546
"Mugil galapagensis";1155,9421;-0,0370633780946402
"Mulloidichthys dentatus";1355,728;-0,0169790388908763
"Mulloidichthys flavolineatus";1340,2747;-0,0184232893554523
"Mulloidichthys martinicus";1381,0525;-0,0146474597820129
"Mulloidichthys mimicus";1460,8328;-0,00757223742190498
"Mulloidichthys vanicolensis";1322,7488;-0,0200815334038844
"Mullus argentinae";1324,1792;-0,0199453725512544
"Mullus surmuletus";1333,6909;-0,0190436704261111
"Muraena argus";1328,9865;-0,0194888374515717
"Muraena augusti";1302,8214;-0,0219939045823244
"Muraena clepsydra";1265,6404;-0,0256415712160808
"Muraena helena";1401,795;-0,0127693690017385
"Muraena lentiginosa";1359,6732;-0,0166129621207335
"Mycteroperca bonaci";1625,1187;0,00585413938116154
"Mycteroperca fusca";1560,5621;0,000747505799755481
"Mycteroperca interstitialis";1339,4763;-0,018498358755685
"Mycteroperca jordani";1411,233;-0,0119240037465823
"Mycteroperca microlepis";1204,4402;-0,031885636787969
"Mycteroperca olfax";1344,7893;-0,0179996445444856
"Mycteroperca rosacea";1374,4583;-0,0152504325146911
"Mycteroperca tigris";1372,6677;-0,0154146641846678
"Mycteroperca xenarcha";1330,177;-0,0193760342997483
"Myoxocephalus scorpius";1387,0638;-0,0141002906374856
"Myrichthys maculosus";1419,3673;-0,0111999352049107
"Myrichthys tigrinus";1429,002;-0,0103476589220348
"Myripristis adusta";1418,405;-0,0112853768897874
"Myripristis amaena";1437,0691;-0,00963845933495364
"Myripristis berndti";1324,511;-0,0199138092757674
"Myripristis clarionensis";1300,1469;-0,0222527918682444
"Myripristis earlei";1416,3492;-0,0114681037437845
"Myripristis gildi";1362,2219;-0,0163770315008788
"Myripristis hexagona";1373,6746;-0,015322286187778
"Myripristis jacobus";1377,3517;-0,0149855050159208
"Myripristis kochiensis";1347,8213;-0,017715922764392
"Myripristis kuntee";1297,3184;-0,0225271661791809
"Myripristis leiognathus";1420,092;-0,0111356280243122
"Myripristis murdjan";1412,2777;-0,0118307773231235
"Myripristis pralinia";1479,4099;-0,00598025831333187
"Myripristis randalli";1279,0342;-0,0243153608688179
"Myripristis tiki";1402,6283;-0,0126945012701775
"Myripristis violacea";1360,31455131177;-0,016553551253257
"Myripristis vittata";1423,8088;-0,0108063279392218
"Nannosalarias nativitatis";1383,6101;-0,0144143677347717
"Naso annulatus";1425,5316;-0,0106539832122696
"Naso brachycentron";1289,4705;-0,0232915837319087
"Naso brevirostris";1501,7878;-0,00408890112267733
"Naso caeruleacauda";1475,2816;-0,00633230173706359
"Naso caesius";1293,517;-0,0228968589057373
"Naso elegans";1664,4722;0,00886852658605426
"Naso fageni";1359,7466;-0,0166061613732212
"Naso hexacanthus";1426,0112;-0,010611605634392
"Naso lituratus";1622,1982;0,00562753437423301
"Naso thynnoides";1320,6394;-0,0202825976887256
"Naso tonganus";1458,5712;-0,00776742785614257
"Naso unicornis";1524,6829;-0,00218277689051375
"Naso vlamingii";1598,5215;0,00377522761319968
"Neatypus obliquus";1646,6201;0,0075100283511038
"Nectamia similis";1338,8148;-0,0185605900631951
"Nelusetta ayraud";1383,9716;-0,0143814564603
"Nemadactylus bergi";1202,0939;-0,0321312934265496
"Nemadactylus douglasii";1246,404;-0,0275710580691729
"Nemadactylus macropterus";1190,922;-0,0333076025279479
"Nemadactylus valenciennesi";1481,0776;-0,00583832263109936
"Nemateleotris magnifica";1597,7239;0,00371235205047627
"Neocirrhites armatus";1626,5763;0,00596708397087383
"Neoditrema ransonnetii";1204,1614;-0,0319148019670515
"Neoglyphidodon bonang";1573,8982;0,00181953233908057
"Neoglyphidodon carlsoni";1373,701;-0,0153198650319797
"Neoglyphidodon crossi";1729,982;0,0137317821665367
"Neoglyphidodon melas";1541,9078;-0,000767497087517548
"Neoglyphidodon nigroris";1659,918;0,00852335326278608
"Neoglyphidodon oxyodon";1784,9272;0,0176707993311277
"Neoglyphidodon polyacanthus";1714,0308;0,0125647883482565
"Neoglyphidodon thoracotaeniatus";1504,4923;-0,0038622308810937
"Neomyxus leuciscus";1176,7263;-0,0348183145055961
"Neoniphon argenteus";1377,7428;-0,0149497375505215
"Neoniphon marianus";1555,6401;0,000349533186086289
"Neoniphon opercularis";1493,2876;-0,00480398896906223
"Neoniphon sammara";1503,7314;-0,00392596240622143
"Neoodax balteatus";1296,2728;-0,0226287444746189
"Neopomacentrus anabatoides";1259,8694;-0,0262173287357102
"Neopomacentrus aquadulcis";1356,4469;-0,0169122525502798
"Neopomacentrus azysron";1470,1409;-0,0067720579132563
"Neopomacentrus bankieri";1290,0588;-0,0232341198134332
"Neopomacentrus cyanomos";1427,1128;-0,0105143219190164
"Neopomacentrus filamentosus";1363,5745;-0,016252001898011
"Neopomacentrus metallicus";1303,5549;-0,0219229958276257
"Neopomacentrus miryae";1254,8423;-0,0267210227003816
"Neopomacentrus nemurus";1412,221;-0,0118358353196456
"Neopomacentrus violascens";1345,1143;-0,0179692018216598
"Neosebastes pandus";1319,1279;-0,0204268688079043
"Neosebastes scorpaenoides";1515,8982;-0,00291073836864892
"Nesogobius hinsbyi";1297,8323;-0,0224772716547344
"Nesogobius pulchellus";1380,4723;-0,0147003975504242
"Nexilosus latifrons";1550,9517;-3,07241855779775e-05
"Nicholsina denticulata";1342,646;-0,0182005917103075
"Notocirrhitus splendens";1581,7754;0,00244848439964374
"Notoclinops segmentatus";1506,4227;-0,00370068878278497
"Notoclinops yaldwyni";1418,474;-0,0112792485177121
"Notoclinus fenestratus";1473,9722;-0,00644416746784302
"Notolabrus celidotus";1336,761;-0,0187539995721173
"Notolabrus cinctus";1198,4991;-0,0325085991288777
"Notolabrus fucicola";1341,5675;-0,0183018288725747
"Notolabrus gymnogenis";1551,1012;-1,85811060325746e-05
"Notolabrus inscriptus";1435,1035;-0,0098108927871614
"Notolabrus parilus";1420,7262;-0,011079378396931
"Notolabrus tetricus";1357,7014;-0,0167957933054762
"Novaculichthys taeniourus";1790,2935;0,0180489886548868
"Oblada melanura";1400,8793;-0,0128516912921561
"Ocyurus chrysurus";1472,7825;-0,00654589308817535
