"sp_name","ages_mean"
"Coryphopterus urospilus",23.5762044178661
"Cratinus agassizii",14.1629320587323
"Cremnochorites capensis",12.2731763488978
"Crenimugil crenilabis",40.3409741703969
"Cristiceps aurantiacus",13.03578745017
"Crocodilichthys gracilis",9.83876510568277
"Cromileptes altivelis",9.26052172631844
"Crossosalarias macrospilus",7.98082148566212
"Cryptichthys jojettae",7.36548200845137
"Cryptocentrus caeruleomaculatus",21.4621243509586
"Cryptocentrus caeruleopunctatus",22.4561944024414
"Cryptocentrus cinctus",22.3178046012614
"Cryptocentrus cryptocentrus",20.4370844849828
"Cryptocentrus fasciatus",20.9741245924693
"Cryptocentrus leucostictus",25.6342506041961
"Cryptocentrus strigilliceps",23.6428448464772
"Ctenochaetus binotatus",4.72824874163365
"Ctenochaetus cyanocheilus",5.81794865861185
"Ctenochaetus flavicauda",3.87661890231158
"Ctenochaetus hawaiiensis",4.22124178205238
"Ctenochaetus marginatus",8.37728248615519
"Ctenochaetus striatus",5.2883102223289
"Ctenochaetus tominiensis",5.40782549739373
"Ctenochaetus truncatus",3.18546469257289
"Ctenogobiops aurocingulus",18.1476612089403
"Ctenogobiops crocineus",17.8939964099223
"Ctenogobiops feroculus",17.9784427336369
"Ctenogobiops maculosus",19.2417382917791
"Ctenogobiops mitodes",17.0323502637984
"Ctenogobiops pomastictus",18.1385870884642
"Ctenogobiops tangaroai",16.1523674593744
"Ctenolabrus rupestris",3.87153287177882
"Cybiosarda elegans",40.3477255290393
"Cyclichthys orbicularis",36.4560024637737
"Cymatoceps nasutus",11.3857190274177
"Cymatogaster aggregata",9.09751742566718
"Cymbacephalus beauforti",26.953025428523
"Cypho purpurascens",9.1704213314432
"Cypho zaps",11.2142598915841
"Cyprinocirrhites polyactis",15.1185825310786
"Dactylophora nigricans",9.73622350894925
"Dactylopus dactylopus",15.1756448123909
"Daector reticulata",11.6706012306961
"Daector schmitti",14.0758042380143
"Dascyllus albisella",7.02810943683527
"Dascyllus aruanus",5.78458076125475
"Dascyllus carneus",6.34989286459576
"Dascyllus flavicaudus",6.10551433028775
"Dascyllus marginatus",5.91736342166867
"Dascyllus melanurus",5.90139801493515
"Dascyllus reticulatus",6.52456926432758
"Dascyllus strasburgi",5.79759348724697
"Dascyllus trimaculatus",6.77539078109603
"Decapterus koheru",9.85322656938919
"Decapterus macarellus",10.233896731076
"Decapterus muroadsi",6.06464184576407
"Decapterus punctatus",13.427353617142
"Dellichthys morelandi",12.7108370113265
"Dendrochirus barberi",10.1488768863152
"Dendrochirus zebra",10.739456785014
"Dentex dentex",27.9152976697285
"Dermatolepis dermatolepis",9.55397857026266
"Diademichthys lineatus",15.0970100632942
"Diagramma labiosum",9.6821033925342
"Diagramma melanacrum",24.9717882964303
"Dialommus fuscus",37.9271061988359
"Dicentrarchus labrax",13.6239382600001
"Dicentrarchus punctatus",18.06639226
"Dichistius capensis",8.99909810612626
"Dicotylichthys punctulatus",6.28612884548606
"Didogobius amicuscaridis",16.8070513219507
"Dinolestes lewini",30.3506457740782
"Diodon holocanthus",7.51405813875773
"Diodon hystrix",4.61977445407099
"Diodon liturosus",5.06409654293058
"Diodon nicthemerus",4.0797636519844
"Diplodus annularis",12.4716160541541
"Diplodus capensis",10.9917147763299
"Diplodus puntazzo",14.2385789075107
"Diplodus vulgaris",14.1664433040841
"Diplogrammus goramensis",17.9561358770522
"Diplogrammus xenicus",17.1204204343716
"Diploprion bifasciatum",15.4890496957761
"Diproctacanthus xanthurus",10.4764183762797
"Dipterygonotus balteatus",4.82008761484719
"Dischistodus chrysopoecilus",7.34021962515197
"Dischistodus darwiniensis",8.24981322691422
"Dischistodus melanotus",7.75352615279952
"Dischistodus perspicillatus",7.59022828406845
"Dischistodus prosopotaenia",7.12062309450006
"Dischistodus pseudochrysopoecilus",7.90538472459543
"Doratonotus megalepis",9.40012298058307
"Dotalabrus alleni",10.8522757201204
"Dotalabrus aurantiacus",10.6415956154023
"Dules auriga",12.2315640083662
"Echeneis naucrates",4.01303081164828
"Echeneis neucratoides",2.702588
"Echidna nebulosa",16.6516256126375
"Echidna nocturna",50.8779021814605
"Ecsenius aequalis",8.48589038573081
"Ecsenius alleni",9.56065405924653
"Ecsenius bandanus",9.36545440911369
"Ecsenius bathi",7.83261543501152
"Ecsenius bicolor",9.06154811555025
"Ecsenius fijiensis",6.21141491836958
"Ecsenius fourmanoiri",6.86204173223305
"Ecsenius frontalis",6.67205857528222
"Ecsenius gravieri",8.64144518666106
"Ecsenius kurti",6.894695993515
"Ecsenius lineatus",10.1375514142661
"Ecsenius lividanalis",9.59436623796153
"Ecsenius midas",9.88258393174526
"Ecsenius minutus",8.74656070910121
"Ecsenius nalolo",16.1871727264164
"Ecsenius namiyei",9.03739211192359
"Ecsenius oculatus",9.11994745381581
"Ecsenius prooculis",7.26494563064696
"Ecsenius randalli",9.84879110559574
"Ecsenius schroederi",9.2898785085084
"Ecsenius stictus",8.22219755144151
"Ecsenius stigmatura",8.62472047330206
"Ecsenius tigris",9.10226181715989
"Ecsenius tricolor",7.71729434496439
"Ecsenius trilineatus",7.50298628829885
"Ecsenius yaeyamaensis",8.04796805985732
"Ekemblemaria myersi",20.4760339037473
"Elacatinus atronasus",9.06923671622857
"Elacatinus evelynae",11.0459293135704
"Elacatinus figaro",11.9103320574937
"Elacatinus genie",9.53523522213411
"Elacatinus horsti",16.8996912346127
"Elacatinus jarocho",30.8454596549427
"Elacatinus oceanops",9.82612630872006
"Elacatinus prochilos",10.9401356554633
"Elacatinus puncticulatus",20.9913297328497
"Elacatinus randalli",12.3339805712963
"Elacatinus xanthiprora",19.3930156192238
"Elagatis bipinnulata",34.3931730446972
"Eleotrica cableae",26.8801509517654
"Elops affinis",130.966261
"Embiotoca jacksoni",6.02739520181076
"Embiotoca lateralis",4.9731254880472
"Emblemariopsis pricei",15.478563674194
"Emblemariopsis signifer",12.8176759199997
"Enchelycore lichenosa",21.2772887902808
"Enchelycore ramosa",21.5583440471068
"Engraulis australis",10.0664044000003
"Engraulis encrasicolus",10.06640435
"Enneanectes carminalis",8.44965487979595
"Enneanectes smithi",11.1662570995605
"Enneapterygius atrogulare",9.67843927881271
"Enneapterygius hemimelas",8.33389706258732
"Enneapterygius kermadecensis",9.0826784184336
"Enneapterygius larsonae",9.59603487671286
"Enneapterygius mirabilis",8.24682038811208
"Enneapterygius rufopileus",13.9966964284445
"Enneapterygius similis",10.9238350708521
"Enophrys diceraus",23.1880738930419
"Enoplosus armatus",18.7874720336397
"Entomacrodus chapmani",8.87371676915997
"Entomacrodus solus",9.02570718653577
"Eocallionymus papilio",29.1032461643406
"Epibulus brevis",10.0806866138651
"Epibulus insidiator",9.05435954543239
"Epinephelides armatus",11.7722392198441
"Epinephelus adscensionis",8.51492135369945
"Epinephelus akaara",8.56090647889275
"Epinephelus albomarginatus",9.26345504017068
"Epinephelus analogus",8.54037989227515
"Epinephelus areolatus",15.8696510325634
"Epinephelus bilobatus",11.5149648751169
"Epinephelus bleekeri",8.40218703971655
"Epinephelus bruneus",10.3911588373733
"Epinephelus coeruleopunctatus",8.54034591467757
"Epinephelus coioides",7.90598835804689
"Epinephelus corallicola",8.59137375663842
"Epinephelus costae",7.91412319622186
"Epinephelus cyanopodus",18.530218485081
"Epinephelus daemelii",10.2407785431268
"Epinephelus fasciatus",9.28464493524358
"Epinephelus fuscoguttatus",11.5478838148455
"Epinephelus guttatus",8.82671145042482
"Epinephelus hexagonatus",13.3609936902009
"Epinephelus howlandi",8.43277112445739
"Epinephelus irroratus",12.3761611266259
"Epinephelus itajara",9.49320908437775
"Epinephelus labriformis",8.82897253724224
"Epinephelus lanceolatus",9.72302010288378
"Epinephelus longispinis",10.1527176119652
"Epinephelus macrospilos",16.5308733447643
"Epinephelus maculatus",8.19963429353141
"Epinephelus malabaricus",9.29159424196584
"Epinephelus marginatus",9.3984226663086
"Epinephelus melanostigma",8.46917122783806
"Epinephelus merra",9.44676412416949
"Epinephelus morio",8.34626960620627
"Epinephelus multinotatus",17.6427351464476
"Epinephelus ongus",8.69599956044842
"Epinephelus polyphekadion",10.794221717132
"Epinephelus quoyanus",8.60509057352081
"Epinephelus rivulatus",8.0153854712124
"Epinephelus socialis",15.380841669005
"Epinephelus spilotoceps",17.8008171385927
"Epinephelus striatus",8.22228888147078
"Epinephelus tauvina",9.34538824218174
"Epinephelus tukula",9.76408237081237
"Epinephelus undulatostriatus",32.7074970438928
"Equetus punctatus",4.94281672552636
"Eubalichthys bucephalus",8.46163529696193
"Eubalichthys caeruleoguttatus",11.5779963812951
"Eubalichthys cyanoura",5.85291063026793
"Eubalichthys gunnii",7.17530818193732
"Eubalichthys mosaicus",6.98931437834333
"Eucinostomus dowii",32.9127355977102
"Eupetrichthys angustipes",6.66835418114386
"Euthynnus affinis",2.0875504299998
"Euthynnus lineatus",18.6258029200005
"Eutrigla gurnardus",15.5362620196264
"Eviota albolineata",23.629534976074
"Eviota atriventris",31.0624129120353
"Eviota bifasciata",25.4518846266313
"Eviota bimaculata",17.8308750282782
"Eviota fasciola",15.3122773547556
"Eviota guttata",25.9291460741704
"Eviota hoesei",22.8435193810488
"Eviota lachdeberei",14.1383231573468
"Eviota latifasciata",16.4167996853346
"Eviota melasma",19.8761934619887
"Eviota mikiae",24.4190350403628
"Eviota nigriventris",38.1781155477202
"Eviota pellucida",23.650947712816
"Eviota prasites",16.4021711701918
"Eviota raja",26.5747744779212
"Eviota readerae",18.8175464997788
"Eviota rubriceps",22.5967446154051
"Eviota sebreei",13.7048026063909
"Eviota sigillata",35.1259407259682
"Eviota storthynx",15.7987571582477
"Eviota zebrina",31.8471926563269
"Evistias acutirostris",12.1634596131397
"Evynnis cardinalis",18.9875711523239
"Exallias brevis",8.26582573109259
"Exyrias belissimus",23.2439105401629
"Favonigobius lateralis",23.4921855446085
"Foetorepus calauropomus",17.5479676800817
"Forcipiger flavissimus",7.09761289231309
"Forcipiger longirostris",9.59845922999985
"Forsterygion capito",4.46236227374726
"Forsterygion flavonigrum",5.44038488935685
"Forsterygion gymnotum",4.90923584449112
"Forsterygion lapillum",4.84183076417636
"Forsterygion malcolmi",7.02293543302207
"Forsterygion maryannae",6.50096601143434
"Forsterygion varium",5.59766933360428
"Furcina osimae",24.507582365999
"Fusigobius duospilus",17.6114297517819
"Fusigobius inframaculatus",15.3153015260411
"Fusigobius melacron",18.1284574891893
"Fusigobius neophytus",16.1488227696108
"Fusigobius signipinnis",16.238197924941
"Gadus morhua",8.37138174999995
"Gasterosteus aculeatus",23.2347380982406
"Genicanthus caudovittatus",7.57839224660112
"Genicanthus lamarck",11.4254189953421
"Genicanthus semicinctus",7.24049982804436
"Genicanthus watanabei",8.95915980943894
"Genypterus tigerinus",108.470721170001
"Gerres cinereus",34.918448497137
"Gerres equulus",32.9541494487657
"Gerres subfasciatus",43.0235686120527
"Gillellus chathamensis",23.2710332353513
"Girella cyanea",4.50154625715862
"Girella elevata",6.74263728565435
"Girella fimbriata",6.58964191364842
"Girella freminvillii",10.6812676617941
"Girella nigricans",6.84479968521113
"Girella punctata",7.93177141624065
"Girella simplicidens",6.24673492435256
"Girella tephraeops",4.86668890297307
"Girella tricuspidata",6.28898942607708
"Girella zebra",4.9223534428772
"Glaucosoma hebraicum",26.136460531826
"Glaucosoma magnificum",34.725655767559
"Glaucosoma scapulare",26.0557434799997
"Glyptoparus delicatulus",10.1636223113437
"Gnathanacanthus goetzeei",8.28783675879826
"Gnathanodon speciosus",15.1783105230687
"Gnathodentex aureolineatus",29.0883745445734
"Gnatholepis anjerensis",26.6009159593936
"Gnatholepis cauerensis",26.6674194598933
"Gnatholepis thompsoni",26.7539258574316
"Gobiesox woodsi",26.4641744275702
"Gobiodon citrinus",17.4722700498345
"Gobiodon heterospilos",20.2110435773684
"Gobiodon histrio",15.2368661218752
"Gobiodon okinawae",16.2893987602699
"Gobiodon quinquestrigatus",16.1927555979804
"Gobiodon spilophthalmus",17.5702941973877
"Gobiosoma hildebrandi",26.4067236419257
"Gobiosoma spilotum",28.1985162969925
"Gobius bucchichi",20.1197756037009
"Gobius cruentatus",32.758883500859
"Gobius fallax",25.0930345220107
"Gobius niger",28.3954748362202
"Gobius paganellus",23.6589015693299
"Gobius tetrophthalmus",25.3069920002851
"Gobius xanthocephalus",20.0814493469794
"Gobiusculus flavescens",15.5285527668401
"Gomphosus caeruleus",13.2437392302815
"Gomphosus varius",12.4945625568005
"Gorgasia galzini",1.40547000000013
"Gracila albomarginata",9.83860612300481
"Gramma brasiliensis",24.0905671814775
"Gramma loreto",24.4628071955675
"Grammatorcynus bicarinatus",4.65591327999998
"Grammatorcynus bilineatus",14.67217757
"Grammistes sexlineatus",9.34294519389486
"Gunnellichthys monostigma",20.8018644597715
"Gymnocaesio gymnoptera",4.34437713839481
"Gymnocanthus tricuspis",23.7735624724638
"Gymnoclinus cristulatus",23.6914808017865
"Gymnocranius audleyi",22.431230265966
"Gymnocranius euanus",13.6677920568412
"Gymnocranius microdon",16.0896212481725
"Gymnocrotaphus curvidens",15.4731273297229
"Gymnomuraena zebra",35.9897231628062
"Gymnosarda unicolor",27.9054016799995
"Gymnothorax annasona",16.2026204163596
"Gymnothorax breedeni",25.9859096006184
"Gymnothorax castaneus",19.9221417550558
"Gymnothorax cribroris",22.2195109878664
"Gymnothorax dovii",24.6103225407257
"Gymnothorax eurostus",14.5464111169676
"Gymnothorax favagineus",17.3504973428312
"Gymnothorax fimbriatus",13.0762640902755
"Gymnothorax flavimarginatus",17.1060883303484
"Gymnothorax funebris",33.5106261618022
"Gymnothorax javanicus",13.8234513109551
"Gymnothorax meleagris",20.0384853505804
"Gymnothorax miliaris",19.2185313085351
"Gymnothorax moringa",29.4078528986261
"Gymnothorax nubilus",20.9333804449744
"Gymnothorax obesus",12.7682500562264
"Gymnothorax panamensis",16.008281690244
"Gymnothorax pictus",17.6073656165413
"Gymnothorax porphyreus",15.7627218062145
"Gymnothorax prasinus",20.3778458108404
"Gymnothorax prionodon",14.6651381159784
"Gymnothorax thyrsoideus",15.2868703581582
"Gymnothorax undulatus",17.9933264269482
"Gymnothorax zonipectis",13.4444524445632
"Haemulon album",11.6602232419117
"Haemulon aurolineatum",15.3743539742613
"Haemulon carbonarium",8.5867171631766
"Haemulon chrysargyreum",13.9296166442819
"Haemulon flaviguttatum",4.42880925498942
"Haemulon flavolineatum",10.5529654413058
"Haemulon macrostomum",7.07005479876968
"Haemulon maculicauda",6.78141346395951
"Haemulon melanurum",10.5668399846997
"Haemulon parra",6.59495111112142
"Haemulon plumierii",10.8736052146448
"Haemulon sciurus",9.1650603435087
"Haemulon scudderii",9.4605232324288
"Haemulon sexfasciatum",10.0567955309222
"Haemulon steindachneri",6.47141679084021
"Haemulon vittatum",14.1959341105871
"Haletta semifasciata",12.0071056918968
"Halichoeres adustus",9.23287200275366
"Halichoeres argus",8.94738609783997
"Halichoeres biocellatus",7.3040662742051
"Halichoeres bivittatus",7.06161538944161
"Halichoeres brasiliensis",7.13989806483457
"Halichoeres brownfieldi",9.94914126382864
"Halichoeres burekae",8.75321207462884
"Halichoeres chierchiae",7.63009529091466
"Halichoeres chloropterus",8.57440475508088
"Halichoeres chrysus",9.47782039866694
"Halichoeres cosmetus",6.2992146788261
"Halichoeres cyanocephalus",6.52719076730357
"Halichoeres dimidiatus",9.18194950821374
"Halichoeres discolor",6.03163525807785
"Halichoeres dispilus",7.3655131867536
"Halichoeres erdmanni",7.16311363921509
"Halichoeres garnoti",6.97868863554626
"Halichoeres hartzfeldii",7.42240059253024
"Halichoeres hortulanus",10.3058116970353
"Halichoeres insularis",10.8590432407588
"Halichoeres iridis",9.88302543853406
"Halichoeres leucoxanthus",11.0951502467434
"Halichoeres leucurus",10.522808088432
"Halichoeres maculipinna",7.83896003984098
"Halichoeres malpelo",2.54740611181256
"Halichoeres margaritaceus",9.92855146627802
"Halichoeres marginatus",10.2274080769849
"Halichoeres melanochir",7.74219001944229
"Halichoeres melanurus",11.2798309279545
"Halichoeres melasmapomus",6.66902651086445
"Halichoeres miniatus",8.02057014268998
"Halichoeres nebulosus",8.10355946809345
"Halichoeres nicholsi",6.1622311368565
"Halichoeres nigrescens",9.95635094315587
"Halichoeres notospilus",7.30965424314089
"Halichoeres orientalis",13.9908840237433
"Halichoeres ornatissimus",6.21229986503938
"Halichoeres pictus",8.16432857077658
"Halichoeres poeyi",6.66604574953216
"Halichoeres prosopeion",10.4551195924172
"Halichoeres radiatus",6.39072860858742
"Halichoeres richmondi",10.9743685851868
"Halichoeres salmofasciatus",9.88108227077026
"Halichoeres scapularis",8.35182088041693
"Halichoeres semicinctus",8.05586921172281
"Halichoeres socialis",8.74567885580688
"Halichoeres solorensis",9.89292931020857
"Halichoeres tenuispinis",13.3955327652635
"Halichoeres timorensis",12.9303286908703
"Halichoeres trimaculatus",7.99773066088689
"Halichoeres trispilus",7.89005818975785
"Helcogramma chica",10.8814596246928
"Helcogramma decurrens",14.767044065076
"Helcogramma maldivensis",10.667611314604
"Helcogramma striata",8.49230843270413
"Helcogrammoides cunninghami",9.02844653803405
"Helicolenus percoides",11.0245346221502
"Helotes sexlineatus",7.47598673689787
"Hemiglyphidodon plagiometopon",9.58527213089476
"Hemigymnus fasciatus",9.33202017207486
"Hemigymnus melapterus",9.44753591628043
"Hemilepidotus jordani",17.6663366491669
"Hemiramphus depauperatus",49.0637603942594
"Hemitaurichthys multispinosus",4.78963011977109
"Hemitaurichthys polylepis",1.64311799293397
"Hemitaurichthys thompsoni",7.50274665944772
"Hemitaurichthys zoster",2.45631537279513
"Heniochus acuminatus",2.25392257151615
"Heniochus chrysostomus",7.10398225397347
"Heniochus diphreutes",2.39526190076499
"Heniochus intermedius",3.06857847793954
"Heniochus monoceros",2.85964691726925
"Heniochus pleurotaenia",4.65483101559083
"Heniochus singularius",3.44543624723743
"Heniochus varius",6.59899669609584
"Heteroclinus adelaidae",16.7109047449825
"Heteroclinus johnstoni",14.0699464341913
"Heteroclinus perspicillatus",12.6816435211233
"Heteroclinus roseus",7.87574547655351
"Heteroclinus tristis",9.556503420194
"Heteroconger hassi",17.1132668199988
"Heteropriacanthus cruentatus",33.0180892613605
"Heteroscarus acroptilus",11.9553951801931
"Heterostichus rostratus",21.8634170835565
"Hexagrammos agrammus",17.4678042318169
"Hexagrammos decagrammus",17.1410811339867
"Hexagrammos otakii",17.5499420852706
"Hexagrammos stelleri",19.2983845588552
"Hipposcarus harid",9.18069992948392
"Hipposcarus longiceps",8.2581767689933
"Holacanthus bermudensis",3.20616904684585
"Holacanthus ciliaris",6.05794715037936
"Holacanthus clarionensis",4.22790382906883
"Holacanthus passer",1.5881332993584
"Holacanthus tricolor",8.82640380703767
"Holocentrus adscensionis",8.20122522500306
"Holocentrus rufus",6.74267532136108
"Hologymnosus annulatus",10.3802210521078
"Hologymnosus doliatus",10.7468892298136
"Hoplolatilus cuniculus",26.2427618630322
"Hoplolatilus starcki",31.4075042309167
"Hoplopagrus guentherii",9.5532546398795
"Hyperlophus vittatus",88.7533219900039
"Hypoatherina barnesi",47.0873437200112
"Hypoplectrodes annulatus",15.9056388086348
"Hypoplectrodes huntii",16.3978959537929
"Hypoplectrodes maccullochi",16.6665649868669
"Hypoplectrodes nigroruber",15.8740789241285
"Hypoplectrus aberrans",7.65169665042269
"Hypoplectrus castroaguirrei",6.00605264568775
"Hypoplectrus chlorurus",6.98412894679935
"Hypoplectrus gemma",7.97689580118704
"Hypoplectrus guttavarius",7.72755372831047
"Hypoplectrus indigo",7.38604826074184
"Hypoplectrus maya",6.70608040770144
"Hypoplectrus nigricans",6.89919926431393
"Hypoplectrus providencianus",6.37256528390666
"Hypoplectrus puella",7.2880865301362
"Hypoplectrus unicolor",8.1439537680469
"Hyporhamphus affinis",49.063760394261
"Hyporthodus flavolimbatus",10.5186671915423
"Hyporthodus niveatus",10.0194856274757
"Hyporthodus octofasciatus",9.4203971340359
"Hypsoblennius proteus",7.31293986625864
"Hypsurus caryi",7.33972128769092
"Hypsypops rubicundus",10.2915002886159
"Iniistius celebicus",2.84165618524419
"Iniistius pavo",14.9695945209973
"Inimicus caledonicus",13.2043588231617
"Inimicus filamentosus",12.569091297262
"Isocirrhitus sexfasciatus",20.0373646199723
"Istigobius campbelli",21.3940767113782
"Istigobius decoratus",20.6550415721984
"Istigobius goldmanni",20.2740956943999
"Istigobius hoesei",18.9648735382397
"Istigobius nigroocellatus",16.9072366672111
"Istigobius rigilius",15.1609365613355
"Itycirrhitus wilhelmi",15.520070103696
"Jenkinsia lamprotaenia",90.1148038700053
"Johnrandallia nigrirostris",7.84827859094086
"Jordania zonope",19.9536959703721
"Karalepis stewarti",7.75000441826833
"Koumansetta hectori",23.9717041096854
"Koumansetta rainfordi",24.2071089145967
"Kuhlia mugil",8.88475925113821
"Kyphosus analogus",16.3867310892998
"Kyphosus bigibbus",27.6679194891986
"Kyphosus cinerascens",6.73969258577341
"Kyphosus cornelii",30.4015702581066
"Kyphosus elegans",6.13965470275504
"Kyphosus incisor",18.2213585285938
"Kyphosus sectatrix",21.7860869669332
"Kyphosus sydneyanus",8.60973068403493
"Kyphosus vaigiensis",10.7182571927093
"Labracinus cyclophthalmus",6.67321728215318
"Labracinus lineatus",7.06973594258015
"Labracoglossa nitida",10.8467803896153
"Labrichthys unilineatus",9.26952509229431
"Labrisomus cricota",21.3506352514282
"Labrisomus jenkinsi",25.7486993483832
"Labrisomus multiporosus",18.5434757451364
"Labrisomus nuchipinnis",27.6139901315662
"Labrisomus socorroensis",11.431140000875
"Labroides bicolor",9.56383449141082
"Labroides dimidiatus",9.77959585230571
"Labroides pectoralis",9.40972562107916
"Labroides phthirophagus",8.81876864167551
"Labroides rubrolabiatus",9.60874882093025
"Labropsis alleni",13.1308730566167
"Labropsis australis",9.28494888279915
"Labropsis manabei",11.5159401392082
"Labropsis micronesica",11.9027075058521
"Labropsis xanthonota",12.8545873133141
"Labrus bergylta",6.96837072794387
"Labrus merula",5.53229014202392
"Labrus mixtus",5.21410942344793
"Labrus viridis",5.91169750121824
"Lachnolaimus maximus",52.3738510412757
"Lactophrys bicaudalis",21.7455820200009
"Lactoria diaphana",10.8065193054654
"Lactoria fornasini",8.60123831606284
"Larabicus quadrilineatus",8.44762310128557
"Latridopsis ciliaris",13.8682477926168
"Latridopsis forsteri",13.6846240247215
"Latropiscis purpurissatus",58.9398030770285
"Leiocottus hirundo",16.6525747935056
"Lepidonectes bimaculatus",8.15003266752768
"Lepidonectes clarkhubbsi",10.6555727707977
"Lepidonectes corallicola",9.38318280794997
"Lepidozygus tapeinosoma",7.51245298315103
"Leptatherina presbyteroides",55.7832872499995
"Leptocottus armatus",21.9807606526606
"Leptojulis cyanopleura",6.6265650601137
"Leptoscarus vaigiensis",11.7884028089876
"Lesueurigobius friesii",19.6070470750554
"Lethrinus amboinensis",15.5715931635541
"Lethrinus atkinsoni",10.8779836691521
"Lethrinus borbonicus",11.1692456591068
"Lethrinus erythracanthus",20.2177492816383
"Lethrinus erythropterus",19.2647877020839
"Lethrinus genivittatus",25.3002756363435
"Lethrinus harak",10.2367168127083
"Lethrinus laticaudis",8.26946906100006
"Lethrinus lentjan",9.47992107821548
"Lethrinus microdon",19.7682492191434
"Lethrinus miniatus",16.5037051395724
"Lethrinus nebulosus",11.3826218420427
"Lethrinus obsoletus",7.62204996718206
"Lethrinus olivaceus",15.6930830967524
"Lethrinus ornatus",11.6078998988707
"Lethrinus rubrioperculatus",15.1665910947513
"Lethrinus semicinctus",26.4054496752305
"Lethrinus variegatus",18.4448039062356
"Lethrinus xanthochilus",15.4294735452034
"Leviprora inops",26.4158279902638
"Limnichthys fasciatus",52.4791330511847
"Liparis montagui",18.2669592217993
"Lipophrys pholis",9.5638601258289
"Lithognathus lithognathus",12.9173264927688
"Lithognathus mormyrus",17.9138744800359
"Liza luciae",46.2695391355496
"Lotella rhacina",15.0835465700005
"Lotilia graciliosa",25.5906824547702
"Lucayablennius zingaro",13.7465975829983
"Lutjanus adetii",9.37118493785133
"Lutjanus alexandrei",11.443915701533
"Lutjanus analis",6.40124342574412
"Lutjanus apodus",7.41793132383258
"Lutjanus aratus",5.987144729198
"Lutjanus argentimaculatus",5.57898393730355
"Lutjanus argentiventris",5.23647925662188
"Lutjanus biguttatus",6.01366793718003
"Lutjanus bohar",6.2245032840878
"Lutjanus boutton",6.73467986731851
"Lutjanus campechanus",8.54295915543864
"Lutjanus carponotatus",5.02886360480749
"Lutjanus cyanopterus",6.44464722629437
"Lutjanus decussatus",7.36563989642483
"Lutjanus ehrenbergii",5.22255646515333
"Lutjanus erythropterus",9.27441064495555
"Lutjanus fulviflamma",6.02425245664542
"Lutjanus fulvus",6.62719977760837
"Lutjanus gibbus",4.55946937486672
"Lutjanus griseus",5.82523148051765
"Lutjanus guttatus",6.26435478127374
"Lutjanus inermis",4.30908774775993
"Lutjanus jocu",5.26744737518795
"Lutjanus johnii",7.95062935876457
"Lutjanus jordani",5.88127162957908
"Lutjanus kasmira",7.43238558159371
"Lutjanus lemniscatus",18.1912057627211
"Lutjanus lutjanus",5.85447039992125
"Lutjanus mahogoni",7.4175498356698
"Lutjanus monostigma",4.64764791977739
"Lutjanus novemfasciatus",5.92351723407699
"Lutjanus quinquelineatus",6.6128910721353
"Lutjanus rivulatus",8.01441401874045
"Lutjanus rufolineatus",5.56131646027879
"Lutjanus russellii",4.50717294863101
"Lutjanus sebae",7.79578522995656
"Lutjanus semicinctus",5.02480725662514
"Lutjanus synagris",6.85828423379246
"Lutjanus viridis",4.17952165858844
"Lutjanus vitta",6.31535976744392
"Luzonichthys waitei",13.5062686981377
"Luzonichthys whitleyi",15.7193067263975
"Lythrypnus dalli",19.2476224363919
"Lythrypnus gilberti",21.4688142442324
"Lythrypnus insularis",18.0545685033053
"Macolor macularis",7.66693643522311
"Macolor niger",8.54136719755149
"Macrodontogobius wilburi",29.0020109379659
"Macropharyngodon bipartitus",13.2202251766776
"Macropharyngodon choati",13.1180585425539
"Macropharyngodon geoffroy",13.2509041478031
"Macropharyngodon kuiteri",12.7114543130391
"Macropharyngodon meleagris",12.6284462565093
"Macropharyngodon negrosensis",13.4267280543128
"Macropharyngodon ornatus",11.1494556193435
"Malacanthus brevirostris",27.0417585028498
"Malacanthus latovittatus",23.2751784808518
"Malacanthus plumieri",21.7317457488785
"Malacoctenus boehlkei",15.9116512999331
"Malacoctenus ebisui",11.1577262082005
"Malacoctenus hubbsi",6.30364579918653
"Malacoctenus macropus",10.8027761729852
"Malacoctenus margaritae",13.78413320966
"Malacoctenus tetranemus",9.35726929214696
"Malacoctenus triangulatus",7.46333856898477
"Malacoctenus zonifer",5.99093600093093
"Malacoctenus zonogaster",6.6058429646835
"Manonichthys splendens",11.2866101896979
"Maxillicosta scabriceps",20.3467840509137
"Mccoskerichthys sandae",35.6444592809714
"Mecaenichthys immaculatus",13.8852011147038
"Medialuna californiensis",10.4242856363514
"Megalops atlanticus",130.966262
"Meiacanthus abruptus",6.51642017025014
"Meiacanthus atrodorsalis",6.63487044468349
"Meiacanthus bundoon",8.75851412003706
"Meiacanthus crinitus",10.0505833390302
"Meiacanthus ditrema",8.51885542033432
"Meiacanthus grammistes",6.84440678938972
"Meiacanthus kamoharai",7.97244867243167
"Meiacanthus lineatus",7.67695622795569
"Meiacanthus luteus",7.05824952091558
"Meiacanthus mossambicus",7.34612780812338
"Meiacanthus naevius",8.60030656959792
"Meiacanthus nigrolineatus",6.44042933393535
"Meiacanthus oualanensis",6.29115429415329
"Meiacanthus phaeus",8.59661240164168
"Meiacanthus smithi",7.47852495421941
"Meiacanthus tongaensis",9.77776753981499
"Melanogrammus aeglefinus",30.14166817
"Melichthys indicus",13.576737950001
"Melichthys niger",1.45104366
